in,02 00 03 00 D8 80 40 A7 01 20 88 50 03 03 36 2D 07 D0 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 71
out,01 00 A7 01 20 88 50 80 01 00 02 00 00 4D A7 01 9B
in,01 55 00 00 D8 80 40 A7 01 20 88 50 03 03 36 2D 07 D0 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,01 00 A7 01 20 88 50 80 00 00 02 01 00 71 8A 00
in,01 55 00 00 D8 80 40 A7 01 20 88 50 03 03 36 2D 07 D0 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 02 00 00 05 04 00 50 03 03 36 2D 07 D0 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 03 03 36 2D 07 D0 01 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 03 00 D7 80 40 A7 01 20 88 50 CF 32 30 38 38 35 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E3
out,01 00 A7 01 20 88 50 80 00 00 02 01 00 74 D0 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 CF 32 30 38 38 35 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 02 00 00 05 04 00 50 CF 32 30 38 38 35 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 CF 32 30 38 38 35 30 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 03 00 D7 80 40 A7 01 20 88 50 CF 56 45 52 20 32 2E 31 41 31 2E 31 20 0B 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 CA
out,01 00 A7 01 20 88 50 80 00 00 02 01 00 9D F5 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 CF 56 45 52 20 32 2E 31 41 31 2E 31 20 0B 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 02 00 00 05 04 00 50 CF 56 45 52 20 32 2E 31 41 31 2E 31 20 0B 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 CF 56 45 52 20 32 2E 31 41 31 2E 31 20 0B 0B 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 03 00 D7 80 40 A7 01 20 88 50 CF 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70
out,01 00 A7 01 20 88 50 80 00 00 02 01 00 C0 4C 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 CF 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 02 00 00 05 04 00 50 CF 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 CF 00 00 00 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 03 00 D7 80 40 A7 01 20 88 50 CF 00 01 01 14 00 64 00 50 00 00 01 02 00 00 00 64 00 05 00 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BD
out,01 00 A7 01 20 88 50 80 00 00 02 01 00 79 93 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 CF 00 01 01 14 00 64 00 50 00 00 01 02 00 00 00 64 00 05 00 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 02 00 00 05 04 00 50 CF 00 01 01 14 00 64 00 50 00 00 01 02 00 00 00 64 00 05 00 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 CF 00 01 01 14 00 64 00 50 00 00 01 02 00 00 00 64 00 05 00 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 03 00 D7 80 40 A7 01 20 88 50 CF 00 34 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A8
out,01 00 A7 01 20 88 50 80 00 00 02 02 00 92 F9 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 CF 00 34 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 CF 00 34 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 04 00 D7 00 40 A7 01 20 88 50 9A 30 00 00 24 00 04 28 00 0E 3C 00 16 28 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7E
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 9A 30 00 00 24 00 04 28 00 0E 3C 00 16 28 00 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 04 00 D7 00 40 A7 01 20 88 50 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 04 00 D7 80 40 A7 01 20 88 50 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,01 00 A7 01 20 88 50 80 00 00 02 02 00 93 62 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 04 00 D7 00 40 A7 01 20 88 50 9A 02 00 00 04 00 0C 06 00 16 08 00 1E 0A 00 22 16 00 26 18 00 28 20 00 29 24 00 2A 28 00 2C 2C 00 2E 34 00 2F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B5
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 9A 02 00 00 04 00 0C 06 00 16 08 00 1E 0A 00 22 16 00 26 18 00 28 20 00 29 24 00 2A 28 00 2C 2C 00 2E 34 00 2F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 04 00 D7 00 40 A7 01 20 88 50 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 9A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 04 00 D7 80 40 A7 01 20 88 50 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,01 00 A7 01 20 88 50 80 00 00 02 02 00 94 95 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 04 00 D7 00 40 A7 01 20 88 50 9A 00 00 00 04 00 02 08 00 04 0C 00 06 10 00 08 14 00 0A 1A 00 0D 1C 00 0E 20 00 10 24 00 12 28 00 14 2C 00 16 30 00 18 34 00 1A 38 00 1C 3C 00 1E 40 00 20 44 00 22 48 00 24 4C 00 26 50 00 28 00 50
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 9A 00 00 00 04 00 02 08 00 04 0C 00 06 10 00 08 14 00 0A 1A 00 0D 1C 00 0E 20 00 10 24 00 12 28 00 14 2C 00 16 30 00 18 34 00 1A 38 00 1C 3C 00 1E 40 00 20
out,0C 00 00 4E 95
in,02 00 04 00 D7 00 40 A7 01 20 88 50 9A 00 29 04 00 2A 06 00 2B 08 00 2C 08 00 2D 0A 00 2E 0C 00 2F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 61
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 9A 00 29 04 00 2A 06 00 2B 08 00 2C 08 00 2D 0A 00 2E 0C 00 2F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 04 00 D7 80 40 A7 01 20 88 50 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,01 00 A7 01 20 88 50 80 00 00 02 01 00 98 AF 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 02 00 00 05 04 00 50 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 19 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 03 00 D7 80 40 A7 01 20 88 50 CF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,01 00 A7 01 20 88 50 80 00 00 02 01 00 72 BC 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 CF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 02 00 00 05 04 00 50 CF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 CF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 03 00 D7 80 40 A7 01 20 88 50 CF 00 00 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 75
out,01 00 A7 01 20 88 50 80 00 00 02 01 00 73 27 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 CF 00 00 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 02 00 00 05 04 00 50 CF 00 00 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 CF 00 00 98 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
in,02 00 03 00 D7 80 40 A7 01 20 88 50 CF 06 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D9
out,01 00 A7 01 20 88 50 80 00 00 02 01 00 76 7D 00
in,01 55 00 00 D7 80 40 A7 01 20 88 50 CF 06 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 02 00 00 05 04 00 50 CF 06 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,03 00
in,01 55 00 00 02 01 00 4E 05 04 00 50 CF 06 BF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00
out,0C 00 00 4E 95
